ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Year,Age,Has_Kids_Teens,Customer_Tenure,Total_Spending,Age_Group,Income_Group,Education_Num
7055,1952,PhD,Cohabiting,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,2012,62,True,2,1021,60+,Medium,4
10240,1949,Graduation (Unspecified),Cohabiting,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,2013,65,False,1,1381,60+,High,2
3025,1958,Graduation (Unspecified),Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,2013,56,True,1,306,46-60,Low,2
9283,1978,Graduation (Unspecified),Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,2013,36,True,1,18,31-45,Medium,2
9970,1977,Graduation (Unspecified),Cohabiting,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,2013,37,True,1,162,31-45,Medium,2
2730,1955,Graduation (Unspecified),Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,2013,59,False,1,1231,46-60,High,2
2795,1958,Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013,56,True,1,13,46-60,Low,3
9260,1945,PhD,Married,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,2012,69,False,2,1706,60+,High,4
8182,1984,Graduation (Unspecified),Married,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,2014,30,True,0,121,18-30,Low,2
10095,1975,PhD,Previously Married,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,2013,39,False,1,1293,31-45,High,4
4370,1966,Graduation (Unspecified),Cohabiting,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,2013,48,True,1,88,46-60,Low,2
10573,1953,Graduation (Unspecified),Previously Married,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,2013,61,False,1,421,60+,Medium,2
3712,1959,Graduation (Unspecified),Previously Married,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,2013,55,False,1,259,46-60,Medium,2
6637,1988,Graduation (Unspecified),Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,2013,26,False,1,1117,18-30,Medium,2
3152,1957,Graduation (Unspecified),Cohabiting,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2014,57,True,0,89,46-60,Low,2
5610,1965,Graduation (Unspecified),Cohabiting,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2014,49,True,0,36,46-60,Low,2
6460,1982,Graduation (Unspecified),Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,32,True,1,57,31-45,Low,2
1349,1970,Graduation (Unspecified),Married,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,2014,44,True,0,148,31-45,Low,2
1880,1959,PhD,Cohabiting,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,2014,55,True,0,93,46-60,Medium,4
641,1967,Graduation (Unspecified),Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,2014,47,True,0,119,46-60,Medium,2
8717,1975,PhD,Married,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,2012,39,True,2,1835,31-45,High,4
10314,1948,PhD,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,2012,66,False,2,1318,60+,High,4
10854,1970,PhD,Married,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2014,44,True,0,45,31-45,Low,4
10492,1959,Graduation (Unspecified),Cohabiting,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,2014,55,True,0,10,46-60,Low,2
7698,1976,PhD,Married,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,2014,38,True,0,191,31-45,Medium,4
3559,1988,Master,Married,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,2014,26,True,0,57,18-30,Low,3
10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,2013,68,False,1,1033,60+,Medium,3
10796,1984,Master,Married,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,2014,30,True,0,66,18-30,Low,3
2563,1961,Basic Education,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,2014,53,False,0,43,46-60,Low,1
3518,1983,Graduation (Unspecified),Married,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,2012,31,True,2,50,31-45,Low,2
5823,1970,PhD,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,2014,44,True,0,39,31-45,Low,4
3934,1966,Graduation (Unspecified),Married,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,2013,48,True,1,608,46-60,Medium,2
6982,1976,Graduation (Unspecified),Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,2013,38,False,1,1581,31-45,High,2
6431,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013,50,True,1,68,46-60,Low,4
9733,1978,Basic Education,Cohabiting,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,2012,36,True,2,80,31-45,Low,1
5602,1989,PhD,Cohabiting,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,2013,25,False,1,1282,18-30,Medium,4
7829,1900,Master,Previously Married,36640.0,1,0,2013-09-26,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,2013,114,True,1,65,60+,Low,3
1324,1988,Graduation (Unspecified),Married,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,2013,26,True,1,91,18-30,Low,2
326,1973,Graduation (Unspecified),Married,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,2013,41,True,1,315,31-45,Low,2
7224,1977,Graduation (Unspecified),Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,2013,37,True,1,31,31-45,Low,2
6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,2014,34,False,0,834,31-45,High,3
6422,1954,Graduation (Unspecified),Married,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,2013,60,False,1,1270,46-60,High,2
3182,1973,PhD,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,2014,41,True,0,263,31-45,Low,4
7300,1952,Graduation (Unspecified),Previously Married,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,2014,62,True,0,535,60+,High,2
10424,1968,Graduation (Unspecified),Single,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,2013,46,False,1,1295,46-60,High,2
8727,1978,Graduation (Unspecified),Previously Married,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,2013,36,True,1,1150,31-45,Medium,2
2798,1977,PhD,Cohabiting,102160.0,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,2012,37,False,2,1240,31-45,High,4
1030,1965,PhD,Single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,49,True,1,38,46-60,Low,4
624,1984,Master,Single,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,2012,30,False,2,35,18-30,Low,3
5176,1988,Graduation (Unspecified),Cohabiting,29604.0,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,2013,26,True,1,53,18-30,Low,2
5552,1963,Master,Previously Married,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,2013,51,True,1,293,46-60,Low,3
868,1966,Graduation (Unspecified),Married,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,2014,48,True,0,65,46-60,Low,2
2677,1956,Graduation (Unspecified),Cohabiting,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,2013,58,True,1,241,46-60,Low,2
6521,1954,Graduation (Unspecified),Cohabiting,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,2014,60,False,0,1101,46-60,High,2
6927,1968,PhD,Married,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,2012,46,True,2,264,46-60,Low,4
2877,1974,Master,Cohabiting,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,2013,40,True,1,541,31-45,Low,3
0,1985,Graduation (Unspecified),Married,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,2013,29,False,1,1198,18-30,High,2
1584,1977,Graduation (Unspecified),Married,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,2014,37,True,0,482,31-45,Low,2
7264,1978,Master,Single,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2014,36,True,0,17,31-45,Medium,3
6274,1948,Master,Married,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,2013,66,False,1,1615,60+,High,3
1377,1954,Master,Previously Married,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,2013,60,True,1,285,46-60,Low,3
454,1980,Graduation (Unspecified),Cohabiting,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,2012,34,True,2,1135,31-45,High,2
1755,1988,Master,Cohabiting,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,2014,26,True,0,114,18-30,Low,3
2075,1969,Graduation (Unspecified),Married,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,2013,45,False,1,1047,31-45,High,2
4785,1970,PhD,Cohabiting,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,2014,44,True,0,714,31-45,High,4
9076,1980,PhD,Married,30732.0,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,2013,34,True,1,185,31-45,Low,4
7079,1962,Graduation (Unspecified),Previously Married,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,2012,52,True,2,1245,46-60,Medium,2
4653,1978,Graduation (Unspecified),Cohabiting,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,2013,36,True,1,189,31-45,Low,2
709,1952,Graduation (Unspecified),Previously Married,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,2012,62,True,2,1103,60+,Medium,2
3726,1986,PhD,Cohabiting,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2014,28,True,0,17,18-30,Low,4
6798,1966,Graduation (Unspecified),Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,2013,48,True,1,433,46-60,Low,2
5341,1962,Master,Previously Married,81975.0,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,2013,52,True,1,1588,46-60,High,3
1606,1971,Graduation (Unspecified),Cohabiting,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2013,43,True,1,22,31-45,Low,2
9617,1951,Graduation (Unspecified),Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,2014,63,False,0,19,60+,Low,2
3233,1965,PhD,Married,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,2013,49,True,1,1117,46-60,Medium,4
89,1975,Master,Married,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,2013,39,True,1,69,31-45,Low,3
2936,1982,Master,Cohabiting,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,32,True,1,23,31-45,Low,3
9449,1958,PhD,Single,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,2013,56,True,1,605,46-60,High,4
7297,1973,Graduation (Unspecified),Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,2013,41,True,1,57,31-45,Low,2
11004,1893,Master,Single,60182.0,0,1,2014-05-17,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,2014,121,True,0,22,60+,Medium,3
9940,1958,Graduation (Unspecified),Cohabiting,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,2012,56,True,2,1009,46-60,Medium,2
10735,1971,Graduation (Unspecified),Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,2013,43,True,1,26,31-45,Low,2
6439,1958,Graduation (Unspecified),Married,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,2012,56,True,2,1102,46-60,Medium,2
7411,1964,PhD,Married,31686.0,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,2014,50,True,0,17,46-60,Low,4
2176,1972,Graduation (Unspecified),Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,2013,42,True,1,1690,31-45,High,2
9265,1953,Graduation (Unspecified),Married,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,2013,61,True,1,1390,60+,High,2
8932,1969,Master,Cohabiting,65176.0,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,2012,45,True,2,1531,31-45,Medium,3
10236,1975,Master,Single,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,39,True,1,64,31-45,Low,3
6340,1985,Graduation (Unspecified),Single,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,2013,29,True,1,26,18-30,Low,2
10089,1974,Graduation (Unspecified),Previously Married,102692.0,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,2013,40,False,1,1112,31-45,High,2
2227,1958,Master,Cohabiting,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,2012,56,False,2,210,46-60,Low,3
10992,1967,Graduation (Unspecified),Cohabiting,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,2012,47,True,2,1148,46-60,High,2
5304,1974,PhD,Single,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,2012,40,True,2,33,31-45,Low,4
309,1961,PhD,Cohabiting,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,2012,53,True,2,1101,46-60,Medium,4
3406,1964,Graduation (Unspecified),Single,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,2012,50,True,2,322,46-60,Low,2
2661,1964,Graduation (Unspecified),Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,2013,50,True,1,44,46-60,Low,2
3153,1957,PhD,Single,40737.0,2,1,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2013,57,True,1,17,46-60,Low,4
10264,1979,Graduation (Unspecified),Previously Married,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,2012,35,True,2,31,31-45,Low,2
1184,1968,PhD,Previously Married,69674.0,0,2,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,2013,46,True,1,845,46-60,High,4
4200,1970,Master,Married,44159.0,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,2014,44,True,0,275,31-45,Low,3
9396,1978,PhD,Married,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,2012,36,True,2,25,31-45,Low,4
2387,1952,Master,Cohabiting,43776.0,1,1,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,2013,62,True,1,275,60+,Low,3
6690,1966,Master,Married,38179.0,1,1,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,2013,48,True,1,90,46-60,Low,3
9703,1970,PhD,Married,38097.0,1,1,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,2012,44,True,2,184,31-45,Low,4
291,1970,Graduation (Unspecified),Married,72940.0,0,0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,2013,44,False,1,981,31-45,High,2
4557,1970,Graduation (Unspecified),Cohabiting,22070.0,1,0,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,2013,44,True,1,67,31-45,Low,2
2379,1953,Graduation (Unspecified),Single,69267.0,0,0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,2012,61,False,2,1635,60+,High,2
5726,1983,Master,Single,31788.0,1,0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,2014,31,True,0,60,31-45,Low,3
3066,1975,PhD,Cohabiting,61905.0,0,1,2014-02-04,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,2014,39,True,0,231,31-45,Medium,4
6336,1960,Graduation (Unspecified),Married,29315.0,1,1,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,2014,54,True,0,48,46-60,Low,2
10967,1963,Graduation (Unspecified),Previously Married,33378.0,1,1,2013-02-06,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,2013,51,True,1,99,46-60,Low,2
2304,1963,PhD,Cohabiting,66313.0,0,1,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,2013,51,True,1,770,46-60,Medium,4
3445,1956,Graduation (Unspecified),Single,60714.0,0,0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,2013,58,False,1,957,46-60,Medium,2
7828,1981,Master,Cohabiting,77882.0,0,0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,2014,33,False,0,818,31-45,High,3
3762,1986,PhD,Single,69867.0,0,0,2013-04-02,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,2013,28,False,1,925,18-30,High,4
4391,1968,Master,Previously Married,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,2013,46,True,1,908,46-60,Medium,3
4669,1981,Basic Education,Married,24480.0,1,0,2013-02-11,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,3,11,0,2013,33,True,1,102,31-45,Low,1
8652,1946,Graduation (Unspecified),Cohabiting,37760.0,0,0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,3,11,0,2012,68,False,2,317,60+,Low,2
1672,1974,PhD,Cohabiting,65640.0,0,1,2014-03-01,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,3,11,0,2014,40,True,0,461,31-45,Medium,4
8962,1975,Master,Married,44319.0,1,1,2014-04-17,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,3,11,0,2014,39,True,0,37,31-45,Low,3
9974,1974,Graduation (Unspecified),Married,30631.0,1,0,2013-07-12,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,3,11,0,2013,40,True,1,70,31-45,Low,2
10983,1952,Graduation (Unspecified),Cohabiting,75278.0,0,0,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,3,11,0,2013,62,False,1,930,60+,High,2
8148,1956,Master,Cohabiting,50898.0,1,1,2013-01-08,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,3,11,0,2013,58,True,1,859,46-60,Low,3
10102,1966,Graduation (Unspecified),Previously Married,79946.0,0,0,2014-05-12,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,3,11,0,2014,48,False,0,1478,46-60,High,2
4697,1949,Master,Previously Married,35416.0,0,0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,3,11,0,2013,65,False,1,390,60+,Low,3
9262,1984,Master,Cohabiting,32414.0,0,0,2013-07-04,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,3,11,0,2013,30,False,1,52,18-30,Low,3
7254,1969,Graduation (Unspecified),Cohabiting,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,2013,45,True,1,137,31-45,Low,2
4927,1971,Graduation (Unspecified),Cohabiting,16626.0,2,0,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,3,11,0,2014,43,True,0,68,31-45,Low,2
10451,1965,Graduation (Unspecified),Cohabiting,29672.0,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,2013,49,True,1,25,46-60,Low,2
2926,1952,Master,Cohabiting,55951.0,0,1,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,3,11,0,2012,62,True,2,1374,60+,Medium,3
2874,1988,Master,Previously Married,35388.0,1,0,2013-03-07,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,26,True,1,32,18-30,Low,3
9738,1986,Master,Cohabiting,42386.0,1,0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,2013,28,True,1,100,18-30,Low,3
7119,1982,Graduation (Unspecified),Single,68627.0,0,0,2013-01-12,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,3,11,0,2013,32,False,1,825,31-45,High,2
3924,1965,PhD,Previously Married,57912.0,0,1,2014-03-17,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,3,11,0,2014,49,True,0,916,46-60,Medium,4
5827,1958,Graduation (Unspecified),Previously Married,35246.0,1,1,2014-04-16,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,3,11,0,2014,56,True,0,62,46-60,Low,2
5596,1956,Master,Cohabiting,58821.0,0,1,2013-10-12,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,3,11,0,2013,58,True,1,728,46-60,Medium,3
10812,1978,PhD,Married,46377.0,1,0,2014-03-01,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,3,11,0,2014,36,True,0,90,31-45,Low,4
1717,1988,Graduation (Unspecified),Single,39747.0,1,0,2014-04-13,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,3,11,0,2014,26,True,0,273,18-30,Low,2
9491,1984,Graduation (Unspecified),Cohabiting,23976.0,1,0,2013-12-27,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,3,11,0,2013,30,True,1,66,18-30,Low,2
9274,1961,Master,Married,80950.0,0,0,2013-03-28,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,3,11,0,2013,53,False,1,1213,46-60,High,3
6609,1966,Graduation (Unspecified),Previously Married,27038.0,0,0,2012-09-18,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,3,11,1,2012,48,False,2,107,46-60,Low,2
6963,1947,Graduation (Unspecified),Single,77457.0,0,0,2014-03-05,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,3,11,0,2014,67,False,0,1157,60+,High,2
4440,1964,Master,Married,64100.0,0,1,2013-09-10,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,3,11,0,2013,50,True,1,546,46-60,Medium,3
